date,ship_count,avg_ship_speed,port_congestion_level,storm_events_count,cyber_attack_count,trade_value,risk_score,coverage_score,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,delivery_time_deviation,total_confirmed,total_deaths,active_cases
01-03-2022,215,12.87,7.635741645,2,0,0,0.4682,0.4,38.33584513,-92.84970991,8.834086944,3.102767946,6.510428227,319.4217657,2.760239628,0.198827788,0.612639369,0.581072599,436.929909,0.569855802,4.534856767,4981.112196,-2.419309485,0.340230825,7.364020372,2.056208356,0.50313758,0.647667654,0.754378756,0.684970125,4.225476082,0,0,0
02-03-2022,162,14.01,8.153800725,1,0,0,0.4702,0.4,40.42316468,-90.01275848,9.161243678,2.226974772,5.719956355,295.4904336,2.332651645,0.352557111,0.449759161,0.490964144,425.8536226,0.540801653,5.73843821,6072.379658,3.094951625,0.239772211,6.504445463,2.210293578,0.498771865,0.556620915,0.831332624,0.665111446,5.653191853,0,0,0
03-03-2022,335,9.43,6.364308252,1,0,0,0.4747,0.4,37.63834061,-85.98963513,8.945819375,2.604196684,4.865663631,407.2807106,2.328394326,0.412692077,0.585659617,0.511174455,447.5012971,0.657998679,5.524176174,5093.983237,1.054906735,0.265064243,6.823657149,2.535261174,0.50222045,0.580987658,0.824348978,0.538081557,4.925659379,0,0,0
04-03-2022,321,14.55,7.602531254,2,0,0,0.4585,0.4,37.70701193,-83.19120037,7.087508948,3.159426584,5.614364889,267.2271043,2.561234208,0.166071773,0.637708534,0.553239138,455.7990769,0.495901865,6.014670436,4373.055662,-0.131298134,0.297876412,5.394463539,2.15362274,0.43606625,0.715156127,0.782697537,0.737674474,5.045571419,0,0,0
05-03-2022,100,11.23,6.465121499,4,0,0,0.4689,0.4,35.99124829,-84.40196582,7.159153777,2.942381967,5.393510686,323.5386759,2.325847304,0.240023383,0.616752977,0.479700214,442.0515928,0.509293479,5.910940014,7705.78161,2.912266443,0.24288971,5.742735746,2.170622929,0.444235418,0.614961182,0.850693912,0.847554224,5.283840217,0,0,0
06-03-2022,264,13.5,6.28216783,1,0,0,0.4735,0.4,37.59821369,-93.3955114,9.485072938,3.64714119,3.934882921,282.2551367,2.343594812,0.265100152,0.623489469,0.535911806,462.2909386,0.537480276,5.27826176,5076.184435,-1.599347776,0.390320012,7.428021034,2.711243799,0.651241295,0.504979978,0.896615001,0.621310419,5.672775645,0,0,0
07-03-2022,373,13.37,7.46463792,2,0,0,0.4769,0.4,38.14256982,-94.26068869,9.649196009,3.105049026,5.941715441,172.3302783,1.941415449,0.450113749,0.628677851,0.597255508,401.4966806,0.595630644,3.863642063,7158.597767,2.724373792,0.293726518,6.223952213,2.231335619,0.581585638,0.561036883,0.770853636,0.633082429,5.954623908,0,0,0
08-03-2022,377,14.63,7.472545723,2,0,0,0.4539,0.4,39.58348465,-100.4395514,7.800920491,3.239468913,5.463779788,247.9235438,2.418157218,0.255439967,0.708325484,0.449056624,546.1781129,0.455571177,5.976159799,4658.774599,-5.842780645,0.343417509,6.531085817,2.339734095,0.381438826,0.624949475,0.902754863,0.617586393,4.55344287,0,0,0
09-03-2022,371,13.83,7.492820372,4,0,0,0.4561,0.4,36.7335609,-89.70544362,8.43960055,2.205667607,4.563911288,250.0740821,2.39468992,0.240514217,0.546731429,0.625340854,555.5018303,0.407757172,4.93848603,5545.943946,4.369076843,0.316870059,5.161399437,2.373701384,0.559616532,0.568482946,0.736539803,0.698776052,6.073616406,0,0,0
10-03-2022,270,9.43,6.649425663,2,0,0,0.465,0.4,37.56164121,-90.79842769,9.685299269,2.749651995,4.991238824,387.4930166,2.158552746,0.245678072,0.44423248,0.515448802,428.6184572,0.520773008,5.864509761,6717.424255,-2.294273206,0.345905138,6.883460392,2.299820294,0.633842721,0.599835035,0.768251886,0.677061077,4.688953532,0,0,0
11-03-2022,179,11.82,6.70415032,2,0,0,0.4503,0.4,39.31269909,-91.85425007,8.098357221,2.715666355,4.167791637,325.1484531,1.858933005,0.193731693,0.539624022,0.599507536,437.7442501,0.513091949,4.673514929,6681.078306,3.714097357,0.297884894,6.101138696,2.298487006,0.427166541,0.600265701,0.864691898,0.653156299,5.225673135,0,0,0
12-03-2022,153,13.21,6.637295769,1,0,0,0.4688,0.4,39.70910618,-92.19990056,7.159129415,2.50770985,4.579746276,353.7271327,2.47525141,0.347492916,0.631881677,0.538644276,438.1944557,0.448651497,6.073666283,6188.341392,-1.21254201,0.351275158,6.962602605,2.530788593,0.585524936,0.554040106,0.869046203,0.726262932,4.27229462,0,0,0
13-03-2022,294,12.71,6.795610606,3,0,0,0.4755,0.4,38.33526141,-93.79186037,9.599400013,3.669771714,4.090406596,220.9486745,1.960533802,0.358814167,0.435503889,0.452288531,504.7178627,0.621580451,7.217594729,6820.532011,3.691647993,0.279676952,7.562756818,2.180132447,0.480514586,0.616277958,0.788308971,0.690223033,4.585692083,0,0,0
14-03-2022,295,13.72,7.242130863,1,0,0,0.4713,0.4,35.9596629,-89.917572,7.622055035,2.740642912,5.357369366,388.064393,3.178029685,0.410232538,0.629409222,0.536175675,412.0142279,0.474085779,4.927955404,6131.557792,-3.229906308,0.304343951,8.19880102,1.946967267,0.45172303,0.593799353,0.747264817,0.588567981,5.457250034,0,0,0
15-03-2022,383,14.18,7.743934095,4,0,0,0.4814,0.4,43.21171033,-89.33597806,8.443234107,2.508351346,5.764551432,336.4202879,2.318750675,0.377839713,0.675696942,0.623475879,398.4585557,0.452872183,6.543090189,5851.523174,1.817989999,0.320922353,6.760387638,2.014112184,0.499274181,0.713550298,0.711364845,0.677427165,4.333147229,0,0,0
16-03-2022,362,13.91,7.47935373,2,0,0,0.45,0.4,39.57611781,-88.2926102,7.549681093,2.788972276,5.478474938,491.8321826,1.942359738,0.25804244,0.597742933,0.53580881,468.1538552,0.422709164,4.743239122,5441.124506,2.060667178,0.283939527,5.857125133,1.847565608,0.435431582,0.518045793,0.757355647,0.640026114,4.522750821,0,0,0
17-03-2022,237,12.68,8.409124459,4,0,0,0.4605,0.4,36.52791361,-96.96859654,7.82666931,3.497965629,4.939344483,265.0337073,2.187717616,0.376732557,0.465295133,0.263925211,416.45783,0.440212753,5.400089753,6657.000794,-3.063837245,0.287832324,7.322779377,2.851709003,0.385791518,0.70088675,0.772489587,0.756508741,5.245038696,0,0,0
18-03-2022,124,10.23,5.651100781,2,0,0,0.4712,0.4,38.68028086,-92.75703044,8.646979851,3.374729834,5.920627483,331.4311627,1.669909626,0.330170317,0.66473908,0.64282234,406.7110895,0.534784992,4.65480436,6156.949297,-1.744946109,0.352242407,7.379888906,2.309826972,0.46053402,0.614018048,0.860340655,0.677794955,5.187485263,0,0,0
19-03-2022,214,12.32,6.798154527,1,0,0,0.4772,0.4,39.87188152,-89.43492526,8.546598023,4.156745875,4.478299011,371.6051077,2.388424684,0.268824675,0.456519114,0.410563059,478.3925618,0.594572337,5.920164922,6113.801971,-3.898415561,0.196296077,6.529309949,2.516066265,0.549147324,0.666278964,0.802589645,0.601604022,6.92876662,0,0,0
20-03-2022,266,13.62,6.363935717,2,0,0,0.4531,0.4,37.81878225,-88.32540032,6.451888675,3.783079842,5.273515156,328.6858346,1.700078985,0.279165748,0.57115788,0.539664201,441.4839783,0.511642518,3.666088197,7001.475822,-1.743011608,0.366784867,7.959760699,2.164638613,0.520641048,0.577185621,0.759790884,0.53944608,5.110304279,0,0,0
21-03-2022,222,11.36,6.772325358,4,0,0,0.4563,0.4,36.23014905,-86.9036819,7.845359725,2.239790187,4.646103077,297.5289997,1.779642336,0.267727198,0.630731478,0.491064381,529.6785341,0.427384045,5.940150892,7506.988353,0.330944417,0.324772257,6.879099121,2.020858035,0.518450367,0.58656763,0.785131685,0.545135578,6.669999545,0,0,0
22-03-2022,182,13.95,7.804851622,3,0,0,0.472,0.4,39.16353744,-80.63147134,8.102874477,3.500516234,3.817908288,450.9679891,2.198091002,0.409068721,0.571090886,0.422807023,386.6439319,0.493225593,4.117588892,6190.101938,-0.182857326,0.27829424,7.096312874,2.17663951,0.457965755,0.626164079,0.792942639,0.721510401,5.226898113,0,0,0
23-03-2022,263,14.36,6.309697856,4,0,0,0.4539,0.4,37.51707334,-94.4694295,6.431050902,3.07552073,5.435857581,266.5628806,2.28902795,0.23292455,0.582710639,0.450784191,498.9507307,0.503811949,5.088246683,6971.365374,-0.626216557,0.311097315,6.664468044,2.316301644,0.586298527,0.594591532,0.899357115,0.627890858,4.416318837,0,0,0
24-03-2022,186,13.19,6.183701018,1,0,0,0.4842,0.4,38.06572038,-87.82466232,8.13969498,2.926316339,4.585004934,421.5005152,2.059732741,0.339576779,0.658624506,0.425913462,581.2232947,0.606281244,5.9501161,6001.834637,-1.345345368,0.335643245,7.2392622,2.094761379,0.558572465,0.710311859,0.757770627,0.679958792,5.677561384,0,0,0
25-03-2022,171,8.4,7.606986527,0,0,0,0.4566,0.4,37.65981274,-89.08485689,8.43409658,3.04472811,4.2748897,313.9032234,2.32987697,0.351827671,0.563449446,0.496583387,392.9056881,0.559803092,4.685844006,5159.753395,2.465582506,0.28521323,6.919775891,2.388559385,0.575301366,0.59825286,0.850935997,0.494328232,3.643879681,0,0,0
26-03-2022,264,11.08,6.666765997,3,0,0,0.4551,0.4,38.33727315,-92.23305138,6.880548365,3.108632899,3.631657872,283.6202214,2.333301304,0.26812033,0.503308967,0.52413013,427.8751842,0.540786905,5.515069294,6386.550602,-3.19524615,0.195538973,7.58307535,3.210485002,0.455394652,0.695440649,0.853079406,0.778275229,3.62088872,0,0,0
27-03-2022,191,15.83,7.226938948,4,0,0,0.4469,0.4,38.13426114,-90.59693018,7.720573107,3.228063678,4.505848494,254.7199995,2.416609862,0.234968328,0.563864426,0.52990167,486.0709739,0.460140197,4.588470886,5791.609688,0.383870142,0.250516142,7.434173012,1.926252767,0.448336901,0.669181497,0.688352634,0.558017994,5.694961032,0,0,0
28-03-2022,253,12.18,5.940704416,1,0,0,0.453,0.4,36.60559123,-89.32527705,7.918341375,3.001426044,5.875333493,346.0155983,2.089084824,0.274069258,0.701998609,0.58711063,524.7687956,0.384089289,4.501592355,6716.522071,-3.120873732,0.285936834,5.922519625,1.884834118,0.593021294,0.458838881,0.828630338,0.713693413,5.006604284,0,0,0
29-03-2022,255,10.02,6.566671847,0,0,0,0.4719,0.4,38.16459411,-92.24245111,6.925764954,2.961971489,4.885467615,435.1877349,2.908688676,0.351604851,0.578772507,0.563883954,317.9225253,0.538153353,5.408187512,6740.555933,-1.619479179,0.30074067,6.568477667,2.281886202,0.448497528,0.689091196,0.749890858,0.804463627,4.55422011,0,0,0
30-03-2022,112,14.85,6.697008065,2,0,0,0.4712,0.4,36.02308645,-88.36456809,8.825563655,3.171903113,6.219230892,290.7739977,2.195211981,0.213050862,0.51753451,0.573508357,580.0056362,0.472067341,4.137041364,6146.160928,-0.851041475,0.352948366,7.870831823,2.362566151,0.404727259,0.63805339,0.810809506,0.716979687,5.699791228,0,0,0
31-03-2022,176,13.02,5.12264298,4,0,0,0.4641,0.4,38.45176571,-94.34749358,9.038929677,3.444244515,5.551179578,290.8678847,2.369943305,0.274753885,0.507496362,0.503405087,494.2765412,0.470685262,4.670157605,5582.429508,0.02050131,0.250148717,6.738478713,2.682564409,0.523149724,0.625547775,0.804405271,0.740440532,5.614941103,0,0,0
01-04-2022,366,14.66,7.419395221,4,0,0,0.4733,0.4,35.48126302,-92.63909862,8.266403368,3.053807655,5.282383396,308.4914914,2.620712208,0.313456421,0.714589967,0.437924659,454.5715466,0.620918519,4.430330687,6283.860029,-4.492074718,0.260419379,8.064523768,1.934026222,0.491903218,0.551190936,0.883854318,0.70114366,6.410809715,0,0,0
02-04-2022,105,13.42,8.405331586,0,0,0,0.4754,0.4,38.9373348,-88.52501009,7.318350003,3.377491195,4.131689291,460.4640663,2.08693367,0.346969851,0.566148861,0.490899642,554.4413122,0.548848146,4.527477934,5433.283097,2.254340325,0.232417959,6.4028592,1.923008142,0.423795562,0.610887416,0.829390681,0.812430422,5.202497125,0,0,0
03-04-2022,50,13.69,7.14492504,1,0,0,0.4594,0.4,39.89610655,-93.49034844,8.398932363,2.769079285,6.363333879,278.0935649,2.436765562,0.327704874,0.667698102,0.498878013,396.7467276,0.46486853,4.317839384,5631.223984,-4.557816493,0.271594417,8.016196049,2.320005829,0.591162531,0.512391524,0.729135155,0.750832433,4.675340601,0,0,0
04-04-2022,50,13.54,8.547728887,3,0,0,0.4816,0.4,37.39084197,-91.65320366,7.339498309,2.848521353,5.62680139,295.1629386,2.296746805,0.455624501,0.543944112,0.572360794,427.4666928,0.426192462,5.698645058,5370.873601,0.224842246,0.440541085,7.143025426,2.416680111,0.60677149,0.505327028,0.80167668,0.747860364,5.339461395,0,0,0
05-04-2022,220,14.05,6.899976965,2,0,0,0.466,0.4,35.47634899,-92.23504389,8.05836008,2.575023348,4.929641446,241.6601451,2.442788738,0.403279718,0.641439666,0.621433948,537.9673187,0.616845037,4.744047899,5672.689294,0.611234176,0.239917533,6.243777232,1.730831833,0.495643644,0.670632547,0.837746786,0.740276949,4.643782148,0,0,0
06-04-2022,219,16.42,6.198343594,3,0,0,0.4572,0.4,39.56991026,-87.26693163,7.124732481,2.635088806,5.32616702,299.8580063,2.675404392,0.286200512,0.590778184,0.427472972,428.5303549,0.542231134,5.863772859,6964.124474,-3.206982736,0.292031471,5.93493689,2.617284027,0.462624881,0.668263705,0.766772289,0.700634514,4.152357799,0,0,0
07-04-2022,203,14.46,7.387193734,1,0,0,0.4567,0.4,38.29499807,-93.48814662,8.50256553,2.523797592,4.103338902,187.7422828,2.488847043,0.319997649,0.640251753,0.385352538,644.477106,0.581089128,5.785676156,5686.042496,-1.448236335,0.246686349,6.427871403,1.82480503,0.451242074,0.552612347,0.839805898,0.670545281,6.214726685,0,0,0
08-04-2022,335,10.63,5.647656059,0,0,0,0.4581,0.4,37.9519066,-84.44769375,6.746441746,3.45181262,4.807880367,228.1201768,2.093498001,0.404784309,0.596062921,0.556159265,556.2660036,0.421807465,4.533787921,5224.119678,0.75548552,0.279579233,6.360957828,2.661136157,0.380396102,0.541684338,0.862889128,0.735130913,5.69201982,0,0,0
09-04-2022,50,13.67,6.669485135,2,0,0,0.4657,0.4,35.32056813,-88.64637158,8.53989785,3.118720099,4.985009487,266.429382,2.177611616,0.280866263,0.743535435,0.61402177,421.0831605,0.615031847,4.632429648,5918.313896,2.511555008,0.17868105,7.228575565,2.385900885,0.48133618,0.536868269,0.836354954,0.687419793,4.986311822,0,0,0
10-04-2022,251,14.71,7.283251971,1,0,0,0.469,0.4,38.65006265,-89.93336566,6.625936664,2.858120179,3.873134607,199.1710232,2.483434413,0.375894713,0.69569404,0.508222886,336.0977514,0.631312254,6.136590149,5573.803554,-2.904591276,0.31765027,7.963038885,2.536045892,0.438451712,0.636354644,0.892209148,0.682373252,6.013704303,0,0,0
11-04-2022,366,14.8,8.779009908,3,0,0,0.4591,0.4,37.35014371,-94.52208796,7.835994267,2.337589436,4.919294555,294.5980042,1.889547069,0.242858314,0.669652761,0.335318978,436.3227554,0.619530917,4.680574883,6708.669827,-3.180520301,0.32919502,6.81148458,2.762492459,0.486624351,0.489474045,0.756939856,0.758237345,6.549117026,0,0,0
12-04-2022,96,12.36,6.835117069,2,0,0,0.4742,0.4,41.13853388,-88.46207188,8.531024616,2.348310228,4.753671336,474.7349382,2.557241383,0.24431095,0.578203172,0.450429434,570.4117804,0.452310766,4.864232223,5797.00317,4.710508051,0.289018224,7.513407983,2.042977486,0.389702319,0.62178181,0.754734414,0.811279433,5.14656651,0,0,0
13-04-2022,170,14.75,6.787835105,1,0,0,0.4731,0.4,39.27323838,-86.3817232,8.141059544,2.602156645,4.856086551,368.9191808,3.015463209,0.308762748,0.629016773,0.573716832,464.2883951,0.611918292,5.81320402,6214.458133,-2.714903589,0.297528313,7.704807917,2.24382837,0.554856585,0.411216466,0.829804135,0.652576322,4.192631962,0,0,0
14-04-2022,132,14.39,6.484278492,3,0,0,0.4685,0.4,38.10356552,-89.87725927,7.389062762,3.014932357,4.629197008,247.8284128,2.512829561,0.170919991,0.606625997,0.509439197,537.1285519,0.539367002,6.095744754,6005.268629,1.204353699,0.34955661,7.804288879,2.04756974,0.548042253,0.669705856,0.796868017,0.787955698,4.688357262,0,0,0
15-04-2022,117,16.86,6.446988658,1,0,0,0.4578,0.4,37.34712892,-86.78582484,7.555527038,3.20068413,4.994188906,297.118704,2.579690002,0.338790384,0.558377843,0.573659728,499.331397,0.487612538,4.592479606,5364.36732,-1.884050378,0.348150861,6.093460877,2.030564774,0.41582897,0.663959338,0.892192432,0.662810811,4.388241039,0,0,0
16-04-2022,173,11.87,5.212673777,1,0,0,0.442,0.4,38.61905619,-90.13718992,6.282620175,2.545181304,4.766422135,300.3939537,2.293114556,0.190326741,0.573862269,0.439916148,565.808476,0.534608856,4.402812522,6713.177435,-3.492490447,0.341943798,7.044255884,2.470370904,0.366867687,0.588102173,0.775139025,0.675869901,6.03128664,0,0,0
17-04-2022,348,12.24,6.322336117,1,0,0,0.4412,0.4,37.75552374,-90.99537228,6.224735599,1.410309794,5.749111335,261.3889842,2.44289472,0.260494039,0.529575829,0.533864898,539.6883323,0.506124777,4.844660828,7246.915403,-4.445598009,0.370295263,5.238431276,2.564615206,0.464193679,0.554253997,0.760113226,0.727787227,5.393252744,0,0,0
18-04-2022,388,12.54,7.709444157,4,0,0,0.485,0.4,38.02883925,-86.4991864,7.308446207,3.200382636,5.713410544,296.4153877,2.106909292,0.353303399,0.662229292,0.468785887,518.7417383,0.571223375,6.100398773,5695.894552,2.531288292,0.313951193,6.774109949,2.013777192,0.585716858,0.605436774,0.739814939,0.737794119,5.70175716,0,0,0
19-04-2022,170,12.26,6.367472518,2,0,0,0.4539,0.4,40.8137978,-91.49496303,7.23533465,2.942336741,5.11746051,246.4125568,2.061817868,0.252640768,0.715018984,0.490512334,496.6191425,0.450686501,5.17733008,5863.734275,1.89450306,0.263525,6.80376413,2.440750682,0.387281244,0.571118021,0.822477735,0.819169912,4.343301506,0,0,0
20-04-2022,393,11.66,7.291427292,0,0,0,0.4682,0.4,38.90278232,-82.22998212,8.479187639,2.713373344,5.314307716,259.1617747,2.231479503,0.359111183,0.677781843,0.350860162,440.7842208,0.477506464,5.11605099,6860.872352,1.328968571,0.415997353,6.644586038,2.079676338,0.384885517,0.673650473,0.864377885,0.549266254,5.571004545,0,0,0
21-04-2022,206,8.86,7.201226639,0,0,0,0.4458,0.4,39.03974294,-88.48679026,7.804788491,3.312491929,5.991250851,157.5671491,2.32656857,0.159624302,0.658266118,0.512959394,372.0832138,0.438533855,4.363252067,5823.069394,-2.324956001,0.288100438,7.713339074,2.260933135,0.416449463,0.539559605,0.772164282,0.730824588,5.961097095,0,0,0
22-04-2022,377,12.35,6.062582167,2,0,0,0.4617,0.4,36.67691643,-87.76959017,8.59173378,2.277059747,5.159331587,231.1061064,2.243557321,0.299358541,0.57947669,0.450738553,533.5300342,0.550447423,5.963532961,6559.322894,2.058362187,0.294067457,6.684097612,2.540267001,0.342077516,0.590565852,0.825229872,0.727185214,5.467024721,0,0,0
23-04-2022,192,13.55,7.441382677,1,0,0,0.4523,0.4,37.665618,-91.7523844,7.171192948,2.860493124,4.459756345,288.9593297,2.244346679,0.416935902,0.506912932,0.425012714,373.1384046,0.550675093,4.360571169,6323.071845,-0.58748618,0.274503479,6.001919633,2.226238285,0.455833971,0.728297322,0.750340144,0.655365808,5.660390178,0,0,0
24-04-2022,214,12.26,7.86477401,1,0,0,0.4637,0.4,38.70932286,-92.18735763,10.36307646,2.796309861,4.492755052,323.3856172,1.9276956,0.377931169,0.615926593,0.445142469,456.0817157,0.385781415,4.956305315,7968.960942,-2.027249841,0.364373261,7.293281145,1.916683353,0.402952388,0.512661273,0.810617357,0.654217326,5.705639871,0,0,0
25-04-2022,237,15.9,6.975037701,1,0,0,0.4607,0.4,37.55789179,-90.7950769,8.42621946,2.832456738,4.618321687,284.3165355,1.896179783,0.338736672,0.471815578,0.433934777,510.3531554,0.512525917,5.431168199,5654.870982,3.348471406,0.212415328,6.781065577,2.791826308,0.417273588,0.610194161,0.776325864,0.571562901,6.966328352,0,0,0
26-04-2022,518,13.02,7.179005225,2,0,0,0.4756,0.4,39.06324535,-87.80956748,7.325762252,2.597238798,5.274717317,267.4650212,2.543233016,0.440980314,0.63358099,0.533226758,506.3590965,0.405680729,4.797926717,6032.881481,-2.590370384,0.302155298,8.140562326,2.212685918,0.54820769,0.713856786,0.711499289,0.699925559,5.825081931,0,0,0
27-04-2022,285,14.94,7.322995023,2,0,0,0.4553,0.4,36.81804239,-94.75863948,9.589602535,2.7003691,4.764669839,287.821854,1.875031143,0.320092199,0.560338619,0.429865073,489.6741926,0.4558414,4.345642704,7115.862243,-2.187169271,0.338568947,6.774492291,2.232253253,0.504804561,0.618662218,0.864775368,0.702587654,4.61484128,0,0,0
28-04-2022,129,13.39,7.274303499,0,0,0,0.4406,0.4,36.65445583,-89.81352327,7.468103389,2.565062834,4.909814381,190.8888367,2.587497273,0.278197289,0.553965079,0.463554768,382.9288846,0.510302433,5.685220242,6286.439476,4.651637875,0.354072822,6.64241605,1.510867989,0.427703685,0.536416872,0.805481568,0.612715337,4.590772903,0,0,0
29-04-2022,297,14.24,5.879575327,2,0,0,0.4522,0.4,36.66719416,-88.91478915,6.866399138,2.541217916,4.599772201,278.1201219,2.45129547,0.284242723,0.529970292,0.442337809,457.5434856,0.548807258,4.15485492,6228.755408,-2.432535151,0.347635779,8.013557125,2.320722096,0.514395792,0.749407083,0.810631258,0.742326953,4.352210298,0,0,0
30-04-2022,163,13.42,6.238941164,0,0,0,0.4764,0.4,38.07889822,-89.97364056,8.536126328,4.021889167,5.618305545,298.540317,2.181079902,0.403270872,0.484160404,0.496853211,467.8655265,0.527217852,4.304336656,5950.133034,-0.702578325,0.333039145,8.17879508,1.926756181,0.607489484,0.5745059,0.752406104,0.620879773,6.314696745,0,0,0
01-05-2022,151,15.05,7.08867523,2,0,0,0.4652,0.4,36.11270289,-90.40614902,7.556182492,2.494106204,6.013530282,262.5446267,2.316221196,0.276580275,0.522552844,0.444711798,435.8779625,0.523965813,6.283767955,7553.480505,2.19466026,0.317044931,7.747987431,2.057570137,0.657765722,0.637261737,0.776869871,0.59503228,4.029316605,0,0,0
02-05-2022,290,13.08,6.601316608,3,0,0,0.4634,0.4,34.57136875,-88.51002067,9.077762202,2.75689724,5.371930334,226.8458349,2.91518102,0.270186025,0.625129908,0.595958848,430.1529959,0.491256596,5.782120693,6092.191845,-0.971965043,0.321923835,6.618445125,2.667778568,0.536351938,0.591703004,0.821230059,0.749808691,2.864214304,0,0,0
03-05-2022,203,13.74,7.148069752,0,0,0,0.475,0.4,37.01494095,-92.18581749,8.763418203,2.372134077,6.420600287,328.3885036,2.472025308,0.360969811,0.651174438,0.496419162,494.6194069,0.387683574,6.020392236,5868.657517,0.054985998,0.406898444,6.612615745,1.872281431,0.607821711,0.625127707,0.783919606,0.740074789,4.29461279,0,0,0
04-05-2022,227,13.55,6.86437349,4,0,0,0.4769,0.4,37.99840187,-86.91999974,7.374449452,3.23707414,5.180935414,315.5327401,1.421331842,0.376423814,0.592594736,0.660491295,540.9131604,0.451768751,6.149036054,6707.142478,2.766323221,0.315938799,6.096142428,1.969934903,0.543744844,0.552745159,0.841224015,0.716694306,5.888568519,0,0,0
05-05-2022,201,12.57,5.701212727,2,0,0,0.4602,0.4,36.30687791,-92.85383378,7.849624836,3.022182211,5.916542587,201.2947431,2.153075685,0.369112559,0.711888953,0.594651169,353.6086376,0.410177372,5.973675599,6643.091016,-1.105060956,0.300117611,7.144332442,2.434951405,0.540813463,0.651776655,0.658861581,0.69152818,5.193860646,0,0,0
06-05-2022,234,13.61,5.275838183,4,0,0,0.4606,0.4,36.51779537,-84.60959286,7.869889794,2.956154637,3.517514758,243.7445282,2.140661149,0.2093469,0.423787496,0.717768276,506.7568564,0.589141249,6.140489045,5351.846132,4.861665881,0.186131845,8.368853191,2.251752509,0.460408037,0.654949588,0.851018184,0.787641578,5.00749682,0,0,0
07-05-2022,243,16.35,6.619629847,0,0,0,0.4824,0.4,39.98514999,-85.590934,7.893442097,3.258532935,4.492829595,257.0186271,2.934909464,0.25218696,0.632829822,0.487425622,365.3880882,0.504782741,6.34282588,6826.447191,2.630036521,0.394954475,7.44020136,2.106954578,0.606114692,0.616584574,0.770161685,0.715150537,5.959160948,0,0,0
08-05-2022,50,12.59,5.481695773,4,0,0,0.4648,0.4,38.67615445,-93.78601171,8.99109735,3.391657236,4.52675647,199.8251013,2.22453364,0.547462801,0.701465213,0.567304389,386.322289,0.523484667,5.067961533,5255.828928,-1.240189856,0.190549834,6.561372357,2.778141577,0.496046359,0.552945591,0.776370692,0.727372236,5.142644982,0,0,0
09-05-2022,268,13.63,6.811485846,1,0,0,0.4591,0.4,38.7401085,-88.51463596,7.37642873,2.096022629,4.014253018,369.8678328,2.219111528,0.240949453,0.467647885,0.471709421,512.7705727,0.538722021,7.880846608,5947.691785,-0.363382418,0.256811008,6.870975375,2.549656121,0.360402631,0.640392668,0.889492792,0.637448503,5.346606447,0,0,0
10-05-2022,103,14.89,7.358080623,4,0,0,0.4656,0.4,37.95965898,-91.16213975,6.453552105,3.029046489,4.85933483,259.139486,2.071410033,0.422471138,0.662040729,0.499013199,456.7432221,0.465899497,5.14217713,6727.533953,1.954157888,0.312343269,5.425983064,2.339052978,0.566162218,0.675995461,0.738030856,0.737912093,4.768008128,0,0,0
11-05-2022,57,14.71,7.259345683,1,0,0,0.4652,0.4,35.95388787,-87.19804371,7.743682627,2.949664522,5.061258356,354.2590789,2.210358364,0.216339513,0.646963532,0.502946101,556.064172,0.47486067,3.678135721,5489.251904,1.301405835,0.37262001,7.148971194,2.038140955,0.543623362,0.565396628,0.835495276,0.716235791,5.718261877,0,0,0
12-05-2022,196,13.02,6.721557509,2,0,0,0.4762,0.4,39.70851594,-90.92509106,8.164178808,3.646807005,5.509684398,359.2650862,2.168879209,0.313488251,0.568252713,0.648613122,374.4437543,0.455050193,5.169261883,7101.200911,0.616277775,0.353114248,7.649342076,2.325699218,0.363239115,0.654583711,0.786242783,0.609344244,5.296818049,0,0,0
13-05-2022,211,9.42,7.563786672,3,0,0,0.4702,0.4,40.24821109,-94.8422967,7.66793596,3.416533493,6.068932673,289.3879201,1.483018417,0.275367506,0.583304067,0.449578845,580.1418755,0.457087179,7.149660529,5404.402576,-0.619118674,0.315707831,5.801211824,2.482161396,0.535144279,0.535316562,0.806084558,0.749099553,5.602112439,0,0,0
14-05-2022,134,13.78,7.163419005,2,0,0,0.454,0.4,40.44855938,-90.98634877,7.857137414,3.264508284,4.869333732,163.8796488,1.606154395,0.318401752,0.753277453,0.448460422,369.0614131,0.406359219,5.154499447,5098.987843,-6.212316797,0.28858084,8.172294049,2.676540265,0.544982218,0.63076879,0.811305598,0.777047402,5.846684017,0,0,0
15-05-2022,287,9.67,6.484924228,4,0,0,0.443,0.4,40.82651275,-89.19963534,8.229764677,2.446776961,4.471098847,273.0960721,2.005782848,0.32769796,0.618949975,0.462550584,444.4414447,0.402315069,4.51495715,5776.263643,0.367367507,0.209629434,5.441494687,2.455878129,0.475823756,0.622121677,0.87447938,0.736769343,4.774367951,0,0,0
