date,ship_count,avg_ship_speed,port_congestion_level,storm_events_count,cyber_attack_count,trade_value,risk_score,coverage_score,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,delivery_time_deviation,total_confirmed,total_deaths,active_cases,ship_count_r3_lag1,ship_count_r7_lag1,ship_count_r14_lag1,avg_ship_speed_r3_lag1,avg_ship_speed_r7_lag1,avg_ship_speed_r14_lag1,port_congestion_level_r3_lag1,port_congestion_level_r7_lag1,port_congestion_level_r14_lag1,storm_events_count_r3_lag1,storm_events_count_r7_lag1,storm_events_count_r14_lag1,cyber_attack_count_r3_lag1,cyber_attack_count_r7_lag1,cyber_attack_count_r14_lag1,trade_value_r3_lag1,trade_value_r7_lag1,trade_value_r14_lag1,traffic_congestion_level_r3_lag1,traffic_congestion_level_r7_lag1,traffic_congestion_level_r14_lag1,warehouse_inventory_level_r3_lag1,warehouse_inventory_level_r7_lag1,warehouse_inventory_level_r14_lag1,fuel_consumption_rate_r3_lag1,fuel_consumption_rate_r7_lag1,fuel_consumption_rate_r14_lag1,historical_demand_r3_lag1,historical_demand_r7_lag1,historical_demand_r14_lag1
18-06-2021,515,13.59,6.443404994,1,0,0,0.4564,0.4,40.32135715,-85.92043526,7.382635989,3.231261806,4.463923888,244.0468465,2.004936438,0.283270424,0.540180435,0.58699536,441.0722489,0.571661443,4.686112814,6124.556659,5.350808649,0.230301654,7.665950493,1.935021139,0.520131522,0.666911298,0.737653776,0.675218241,4.13671522,0,0,0,444.6666666666667,524.1428571428571,547.8571428571429,13.589999999999998,12.711428571428572,12.132857142857144,4.7001685616666675,5.029523154285714,5.032454955357143,1.6666666666666667,1.7142857142857142,1.8571428571428572,96.0,82.28571428571429,82.28571428571429,394377666.6666667,451618285.71428573,408328785.71428573,3.3547200743333314,3.787681041,3.6970018960714284,177.32619389999988,195.2770814428571,203.29826415714282,6.199398740333332,6.107084422571428,5.955300962428571,3540.4374513333337,3843.8212625714286,4196.091033285715
18-06-2022,100,15.35,5.933623394,2,0,0,0.4746,0.4,38.19240728,-88.83189662,9.552922151,3.90430795,4.439279599,353.7645653,2.565036709,0.338200275,0.634490381,0.507982658,475.977773,0.618333036,3.415888104,6227.955557,0.699244362,0.236629158,7.03095321,2.089782724,0.509667046,0.551008746,0.949205058,0.605075817,4.993988472,0,0,0,567.0,542.2857142857143,531.5714285714286,13.286666666666664,12.861428571428572,12.27142857142857,4.398246322666668,4.848660416714286,4.951050136714286,1.6666666666666667,1.2857142857142858,1.7142857142857142,96.0,82.28571428571429,61.714285714285715,394377666.6666667,451618285.71428573,408328785.71428573,2.940051589666665,3.609182947285714,3.651155067571428,156.42101576666653,187.79586127142858,198.34972212142856,5.418461646999997,6.117682962857143,5.946707579428571,3827.779366,3905.0587064285714,4225.6921725
18-06-2023,322,12.44,7.327345071,4,288,0,0.4635,0.6,37.19998243,-93.17729922,8.134397589,2.914689863,4.035204496,391.6021811,1.849863807,0.157146784,0.600761134,0.458144442,427.6604696,0.442949096,4.014952658,5927.314862,-3.306647194,0.255174406,6.889696033,1.998164197,0.565747322,0.644654251,0.809052085,0.603652956,4.413782414,0,0,0,452.0,479.14285714285717,483.92857142857144,13.369999999999997,13.287142857142856,12.539285714285715,4.125676129333335,4.7599990501428575,5.374880379142857,1.3333333333333333,1.5714285714285714,1.8571428571428572,0.0,41.142857142857146,61.714285714285715,394377666.6666667,451618285.71428573,249024071.42857143,2.967734495666665,3.3490522414285713,3.9682464674999998,199.27047059999987,210.11293034285714,223.6186196428571,5.645186046666663,6.301681749857143,6.629059161642857,4117.504072,3969.0786200000002,4670.546140857143
18-07-2020,646,16.58,0.0,2,0,406137000,0.1292,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14292198,602130,5745518,312.3333333333333,383.2857142857143,480.35714285714283,13.793333333333331,13.435714285714285,12.513571428571428,6.568124486333335,5.806762631714285,5.433145359500001,2.3333333333333335,1.8571428571428572,2.0,96.0,82.28571428571429,82.28571428571429,0.0,169019000.0,249024071.42857143,4.312802660999998,3.9255100265714282,3.9189968374285717,329.8045309666665,266.05609907142855,237.56831537142855,8.356651909666665,7.463738548285714,6.611904897142857,6093.275692666667,4815.837886,4595.307699857142
18-07-2021,842,10.79,6.527182477,0,0,0,0.4726,0.4,41.23380484,-89.90764259,8.170220178,3.219219319,5.111374255,394.1791996,2.48292214,0.292334859,0.671686655,0.453600886,371.5698802,0.529669961,6.380240313,5718.412317,4.956716511,0.305554851,6.351011118,2.501162251,0.425486926,0.657407885,0.732368386,0.741909283,3.192206869,0,0,0,356.0,416.7142857142857,517.6428571428571,14.789999999999997,14.104285714285712,12.967142857142857,4.420322821666668,4.829268449142857,5.0294953037142855,2.6666666666666665,2.0,2.0,96.0,82.28571428571429,82.28571428571429,135379000.0,227038571.42857143,278033857.14285713,2.8248280316666645,3.2860811722857144,3.496094874357143,248.4555821333332,217.34173922857144,213.8946608928571,5.895773246666664,6.238307421428572,5.994263479214285,4051.7568063333333,4128.734204571429,4155.525607214286
18-07-2022,345,10.06,6.784378869,1,0,0,0.4847,0.4,37.82012163,-91.17395983,8.387396498,2.841946752,5.703351447,257.1731864,2.079785348,0.43160972,0.6406994,0.533403036,399.1898146,0.532218323,5.524754921,6071.416982,1.614549008,0.263045649,7.381355446,2.730671321,0.551361008,0.651212369,0.821790766,0.661990855,6.285555495,0,0,0,603.3333333333334,515.8571428571429,531.2857142857143,13.269999999999996,13.574285714285713,12.808571428571428,4.618175849333334,4.711841415714285,4.918419487714286,2.0,1.8571428571428572,1.7857142857142858,96.0,82.28571428571429,61.714285714285715,135379000.0,227038571.42857143,278033857.14285713,3.0488595836666654,3.200859017,3.5324487154285715,261.92712689999985,229.82985618571428,221.38586712857142,5.434872588999997,6.0161321227142865,6.086409956285714,3881.909059666667,4193.860119142858,4066.7006950714285
18-07-2023,273,11.2,6.798336641,0,288,0,0.5036,0.6,35.89655666,-91.85922362,10.16448685,2.243068402,4.992956849,182.0810542,2.524802862,0.292231404,0.564568519,0.559799614,574.3829231,0.499569202,5.56672539,6776.424382,0.375580106,0.249322008,7.142280503,2.351140675,0.651164775,0.568867045,0.784847234,0.716876158,5.832197349,0,0,0,611.0,501.57142857142856,493.14285714285717,12.476666666666665,12.854285714285714,12.768571428571429,4.437187115333335,4.716562115,5.403017978357142,1.0,1.5714285714285714,1.8571428571428572,0.0,41.142857142857146,61.714285714285715,135379000.0,227038571.42857143,254818928.57142857,3.604908567333332,3.3933048121428575,3.939830961642857,217.11746199999985,234.39513984285716,239.75538044285713,5.519205558666663,5.946796057857143,6.685509706142858,3929.943099666667,4295.665196714286,4500.373336642858
18-08-2020,405,10.64,6.85701477,3,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,486.6666666666667,434.7142857142857,479.42857142857144,10.68333333333333,12.858571428571427,12.785,6.703299329000001,5.687753063714285,5.358638109,0.3333333333333333,1.4285714285714286,1.5714285714285714,96.0,82.28571428571429,82.28571428571429,0.0,58019571.428571425,254818928.57142857,5.269227516999998,4.106584362,3.9471327014999997,277.8111467333332,260.4067190142857,227.8419002285714,8.907367841999998,7.398865607857142,6.752975015214285,6188.751227000001,5263.725822714286,4553.773542642857
18-08-2021,753,12.26,6.018006147,1,0,0,0.4555,0.4,36.03188597,-90.62303973,7.824860185,3.224839249,5.674615028,219.3219882,2.008475868,0.254399186,0.645722673,0.538365257,461.3495721,0.460537915,5.773672888,6243.527261,-5.785916395,0.290606242,7.422822679,2.098587555,0.597671454,0.619729925,0.804173122,0.723036605,5.413029228,0,0,0,341.0,419.0,480.64285714285717,10.633333333333331,12.437142857142856,12.649285714285714,6.813243426666667,5.746840174571429,5.297750295642857,1.3333333333333333,1.7142857142857142,1.5,96.0,82.28571428571429,82.28571428571429,557371000.0,296892857.14285713,374255571.4285714,3.5654360986666647,3.4688809494285713,3.5390319483571426,241.13475133333318,266.1357428571429,226.96580206428573,6.183961115999996,6.344203323714285,6.230943143285714,4282.613788,4388.789157142857,4146.923931785715
18-08-2022,610,12.58,6.929727429,0,0,0,0.4633,0.4,37.34574467,-90.47712917,8.247679791,3.531263936,4.550726023,226.988539,2.192454239,0.350992315,0.754088813,0.511777304,437.7339752,0.524118612,5.447279664,5704.202606,-2.983129852,0.270829897,6.400581951,2.120236362,0.411681582,0.638969216,0.911161225,0.744177657,4.93676142,0,0,0,477.0,512.2857142857143,495.7142857142857,11.366666666666665,11.995714285714286,12.641428571428573,6.557785852666668,5.758894853571428,5.259446951857143,1.3333333333333333,1.5714285714285714,1.5714285714285714,96.0,82.28571428571429,61.714285714285715,557371000.0,296892857.14285713,374255571.4285714,3.555857292333331,3.645357439285714,3.4972048403571425,228.51768526666652,246.92966041428573,228.52129537857144,5.996449011666663,6.097337328571429,6.199509539214286,4339.983881,4391.013686285714,4180.046153142857
18-08-2023,301,13.02,6.658095766,4,288,0,0.485,0.6,36.77240498,-87.08059014,6.648306074,2.642353037,5.809101151,226.5983207,1.996681414,0.359028588,0.537231337,0.355171931,453.8915597,0.444618285,5.527851249,6326.11015,-0.521701564,0.293807357,6.063420585,1.905601627,0.433285805,0.698766623,0.8432744,0.695516783,7.384770304,0,0,0,589.3333333333334,553.4285714285714,468.35714285714283,11.826666666666666,12.015714285714285,12.725714285714286,6.601582782000001,5.702092333285714,5.7544274825,1.3333333333333333,1.0,1.4285714285714286,0.0,41.142857142857146,61.714285714285715,557371000.0,296892857.14285713,232955928.57142857,3.408447016999998,3.719003371714286,3.8222566991428573,243.48684686666653,223.41342582857143,244.73476245,5.35751332533333,6.1135205002857145,6.788629524285715,3982.5766223333335,4359.140506857143,4587.489196428572
18-09-2020,405,12.01,6.85701477,2,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,554.6666666666666,504.14285714285717,460.42857142857144,12.619999999999997,11.507142857142856,12.805714285714286,6.5352764473333345,6.653248871285713,5.741258660214285,1.6666666666666667,1.2857142857142858,1.6428571428571428,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,232955928.57142857,5.344814067333331,4.548874964714286,3.9174780685,224.30294929999988,255.7846145,236.5631768642857,7.573615349999997,7.063278510857143,6.650792966142857,6091.280005666667,5262.870528285714,4695.802366428572
18-09-2021,751,12.3,6.706380718,3,0,0,0.4447,0.4,40.57416685,-86.06560896,8.909651125,2.428848098,4.216706449,247.9715777,2.392013534,0.383097695,0.609164213,0.571943774,475.7147593,0.480522453,5.329736447,3624.981994,-4.544187062,0.191918808,7.15399379,2.69462334,0.421021311,0.599264119,0.800446944,0.6309399,4.087492302,0,0,0,438.6666666666667,441.7142857142857,478.7857142857143,12.536666666666664,11.68142857142857,12.627857142857142,6.814945988333335,6.700367770285715,5.706104593,2.0,1.5714285714285714,1.7142857142857142,96.0,82.28571428571429,82.28571428571429,557371000.0,477746571.4285714,352392571.4285714,3.4532757246666654,3.8186786425714283,3.509768829785714,245.91229103333322,240.06615932857144,234.94800775714288,4.9653286216666634,5.896104199714285,5.9561181612142855,4010.1042520000005,4445.9544829999995,4319.907301071429
18-09-2022,715,13.81,7.104438735,3,0,0,0.4589,0.4,37.62424144,-85.50964233,8.532114543,3.381674575,4.406592663,275.7776735,2.005311963,0.377487382,0.45804172,0.405382886,572.8208653,0.47211749,4.99160304,6095.481898,0.690359454,0.279087396,6.157296664,1.801220306,0.493145692,0.621704677,0.795077345,0.724362289,5.505863263,0,0,0,485.6666666666667,499.7142857142857,500.64285714285717,12.443333333333333,12.001428571428571,12.427857142857144,6.740497084666668,6.6892251772857145,5.702893646142857,3.0,1.8571428571428572,1.7142857142857142,96.0,82.28571428571429,61.714285714285715,557371000.0,477746571.4285714,352392571.4285714,3.341935866666665,3.6063007857142857,3.499802798928571,252.90663726666654,238.75164379999998,236.57339182142854,5.185985732999996,5.970712003571428,5.958754030714286,3317.030714666667,4096.4637704285715,4196.064483571428
18-09-2023,170,14.17,7.342149503,2,288,0,0.4884,0.6,39.0644569,-87.05806125,8.989593103,2.191514104,5.402093323,290.8655021,2.096058895,0.285650843,0.517232736,0.449572714,372.0872831,0.512718814,5.097003327,6282.67952,1.080283454,0.286659266,7.173539051,2.822119948,0.624794691,0.574760781,0.727118708,0.625428812,4.479171535,0,0,0,623.6666666666666,562.8571428571429,498.7857142857143,12.706666666666663,12.374285714285715,12.616428571428571,6.889278074333334,6.732954047857143,6.210353555785715,2.6666666666666665,2.2857142857142856,1.8571428571428572,0.0,41.142857142857146,61.714285714285715,557371000.0,477746571.4285714,267883071.42857143,2.8744330373333313,3.5225344734285713,3.8145594177142854,269.29975486666655,252.13687512857146,256.2717970714286,5.813921889333329,5.737515959714286,6.568190783785715,3240.1546306666664,3999.186272714286,4631.456047714286
18-10-2020,342,12.02,6.85701477,0,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,545.3333333333334,529.2857142857143,474.14285714285717,13.426666666666664,12.87857142857143,12.657857142857143,7.050989652000001,6.802259009714286,6.274549592142857,2.6666666666666665,2.142857142857143,1.9285714285714286,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,267883071.42857143,4.675130811666665,4.294262091,3.881571520214286,271.53825109999985,253.09623065714285,259.6159867571429,8.810452923666665,7.021743545857143,6.682973434785715,5334.381137333333,4896.711918428571,4642.750537785714
18-10-2021,658,13.16,7.87980438,3,0,0,0.4467,0.4,40.44618548,-92.14514118,7.719856658,4.05323655,4.903032365,152.0748349,1.83913402,0.318109647,0.560365689,0.433858966,480.8673644,0.517253244,5.358407099,5518.242285,-1.02991054,0.2254948,7.325028311,2.132530235,0.514717989,0.485767007,0.73418689,0.611006253,4.975967751,0,0,0,409.0,470.57142857142856,491.42857142857144,13.33333333333333,12.844285714285714,12.42,7.101201002666667,6.922117384428572,6.340506119,1.6666666666666667,2.0,1.7857142857142858,96.0,82.28571428571429,82.28571428571429,557371000.0,477746571.4285714,387319714.28571427,3.2695619953333313,3.483602801285714,3.5644801202857144,283.59772966666657,262.35737711428567,254.64351876428574,5.840569215333329,5.903906376571429,6.000621852571429,4126.053806,4004.779452571428,4197.896569428572
18-10-2022,704,13.33,7.225269532,1,0,0,0.4613,0.4,40.87650346,-89.60879379,7.739575637,3.386987389,6.716244001,339.9003657,1.82435522,0.297647188,0.482271936,0.605181712,410.9762852,0.391636609,4.630571437,5910.956537,-2.620734095,0.331036208,7.816281836,2.06150656,0.48127605,0.687169191,0.698979116,0.730981431,4.42803257,0,0,0,390.0,477.42857142857144,515.4285714285714,13.116666666666665,12.927142857142858,12.471428571428572,7.359656217666668,7.057842663142857,6.3799674982142855,1.6666666666666667,2.4285714285714284,1.7142857142857142,96.0,82.28571428571429,61.714285714285715,557371000.0,477746571.4285714,387319714.28571427,3.4350418959999978,3.5339322787142855,3.6264678252142857,242.36345013333323,251.65541938571428,237.53442260714286,5.569816586999997,5.828503071857143,5.971011786071429,3933.6406016666665,3978.213692428571,4168.677099642858
18-10-2023,379,12.07,6.68047215,2,288,0,0.5024,0.6,39.0962087,-90.32175191,7.231398948,2.580565494,4.593787238,361.8202873,2.253495755,0.393403304,0.760858553,0.462465506,475.2806793,0.512641853,4.480168547,5830.371525,-0.520789306,0.366483982,7.879505028,2.104361171,0.4913104,0.651520291,0.87396259,0.535914283,5.744073874,0,0,0,568.0,535.0,519.5714285714286,12.836666666666664,12.971428571428573,12.239285714285714,7.320696227333335,7.138867486857143,6.896058179071429,1.3333333333333333,2.0,1.6428571428571428,0.0,41.142857142857146,61.714285714285715,557371000.0,477746571.4285714,358309928.5714286,3.873092121999998,3.6635241144285713,4.106199539571429,258.7084046666666,267.84142581428574,261.8130201571429,5.153144098333329,5.984398723714286,6.523838617285715,3809.7329406666668,3918.9060334285714,4590.888280857143
18-11-2020,362,11.52,6.85701477,2,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,580.3333333333334,531.2857142857143,486.5,12.853333333333332,12.98,12.330714285714288,7.261848687333335,7.113647112571428,6.907007441428571,2.0,2.0,1.7857142857142858,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,358309928.5714286,5.404354534666665,4.319779434142857,4.069229038357142,284.5984959666666,278.93717922857144,259.50166927857146,7.56361041433333,7.017455716285715,6.456779957999999,5753.190115666667,4751.816251285714,4598.885367142857
18-11-2021,807,12.45,7.193002897,3,0,0,0.4631,0.4,37.75500737,-88.19102788,9.299981698,3.415225076,4.384190988,223.8315204,1.963152296,0.326653122,0.599581124,0.398357162,527.4531536,0.519056387,5.976057257,6264.114919,-3.437150239,0.409088427,7.165632284,2.611447226,0.511525549,0.547371428,0.589020454,0.69283857,5.329748298,0,0,0,481.6666666666667,475.7142857142857,487.7142857142857,12.306666666666665,12.868571428571428,12.435,6.920918817333335,7.135166262857142,6.912195720071429,1.6666666666666667,1.8571428571428572,1.8571428571428572,96.0,82.28571428571429,82.28571428571429,557371000.0,477746571.4285714,477746571.4285714,3.770010412999998,3.7173927985714283,3.6618467921428572,328.6235554666666,284.10552718571427,261.42858549285717,4.990324861666663,5.744648412714286,5.857680208142857,3913.7760206666667,4233.961680714286,4165.212725571429
18-11-2022,765,14.21,8.278920078,1,0,0,0.4569,0.4,36.79024167,-94.49992322,8.388692284,3.056831852,5.223830164,308.7912529,2.085853098,0.20254363,0.580698758,0.59717828,496.277557,0.428746419,3.949631789,6081.301041,-2.169932093,0.303452341,7.295495633,2.366967044,0.439588482,0.592162235,0.912046754,0.640839365,5.035084027,0,0,0,516.0,488.85714285714283,525.8571428571429,12.01333333333333,12.674285714285714,12.524285714285714,6.910163272333334,7.147818286000001,6.940386166928571,2.3333333333333335,1.8571428571428572,2.0714285714285716,96.0,82.28571428571429,61.714285714285715,557371000.0,477746571.4285714,477746571.4285714,2.9926594086666647,3.7141925592857143,3.618363516357143,289.93394036666655,276.6846481714286,264.41076165,5.510460215333329,5.854343720571429,5.795929840142857,4031.495481333333,4258.052112285714,4128.6191925
18-11-2023,441,11.75,6.14792423,1,288,0,0.5022,0.6,37.60283131,-91.06804035,7.138068832,2.847785355,5.289170547,158.2624158,2.118884453,0.211291115,0.621765445,0.430396716,555.9250467,0.430128404,7.350518804,6177.581617,1.915642122,0.248577425,7.902992082,2.143097607,0.597700886,0.765004479,0.8800145,0.797651734,5.640212972,0,0,0,644.6666666666666,573.8571428571429,551.5714285714286,12.726666666666665,12.680000000000001,12.779285714285715,7.442979248333335,7.281642653857143,7.041950831785714,2.0,1.7142857142857142,1.9285714285714286,0.0,41.142857142857146,61.714285714285715,557371000.0,477746571.4285714,358309928.5714286,3.2026737173333317,3.6887263937142856,3.9914942423571427,272.25759556666657,279.2454697142857,266.1708501857143,5.896224660666664,5.768500746428571,6.395122146142858,4115.1386533333325,4229.283758142857,4562.997838285714
18-12-2020,147,12.99,6.85701477,1,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,671.0,588.0,529.2857142857143,12.80333333333333,12.641428571428573,12.742857142857142,7.206615735000002,7.180344005285714,7.051230694857142,1.6666666666666667,1.8571428571428572,1.9285714285714286,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,358309928.5714286,4.965730566333332,4.444322186142857,3.9639624937142863,230.2950630333332,261.2615272,261.80945215714286,8.275580937999996,6.788224865285714,6.346065620928571,6174.332525666666,5111.7954177142865,4558.287435142857
18-12-2021,618,13.9,7.054509922,3,0,0,0.4575,0.4,37.5468032,-90.03856812,7.467544968,3.136007378,4.463837579,216.5571499,2.454813416,0.405527948,0.609067616,0.473806183,445.3481326,0.428744027,5.363092617,5173.040849,0.23828674,0.319962171,6.858563071,2.516767987,0.492680886,0.43743663,0.800900368,0.753914696,5.689628303,0,0,0,451.0,515.0,496.2142857142857,12.983333333333333,12.617142857142857,12.772142857142857,7.094619692666669,7.034231203857142,7.0460369335,1.0,1.5714285714285714,2.0,96.0,82.28571428571429,82.28571428571429,557371000.0,477746571.4285714,477746571.4285714,3.5043335703333316,3.7438889911428572,3.638910634928571,250.40122736666657,280.12940984285717,265.8924146142857,5.175587038666663,5.685388199857143,5.756945635857143,4086.294219333333,4323.475091285714,4150.844391857143
18-12-2022,839,14.18,8.379062318,2,0,0,0.4966,0.4,40.44277375,-95.62094233,7.594384093,3.229110736,7.143740153,237.9439345,2.234037738,0.350720428,0.622961855,0.580728714,414.7522999,0.547758938,5.991199891,5847.856888,2.835615917,0.450078159,8.287491724,2.943835809,0.45791504,0.52056271,0.792031621,0.690556593,4.979509614,0,0,0,402.0,502.7142857142857,518.8571428571429,12.879999999999997,12.698571428571428,12.834999999999999,6.686482974000001,7.009836973857142,7.0743522303571424,1.6666666666666667,1.8571428571428572,1.9285714285714286,96.0,82.28571428571429,61.714285714285715,557371000.0,477746571.4285714,477746571.4285714,3.2510027086666646,3.4221166451428573,3.5428203797857143,219.65652636666655,262.50895044285716,265.17518812857145,4.86853793333333,5.646526675714285,5.815462699714286,3783.5408220000004,4218.058564428571,4068.4822989285713
18-12-2023,601,11.2,6.051016907,1,288,0,0.4868,0.6,39.4796858,-86.09372599,7.712239382,2.693826178,3.470276791,352.2163961,2.266537258,0.337562663,0.564669831,0.523361773,537.2075522,0.49473141,6.188235059,4683.491989,0.753051109,0.345009025,7.971879411,2.171556801,0.518401119,0.61545688,0.633376028,0.587482105,4.660933648,0,0,0,534.6666666666666,568.4285714285714,549.8571428571429,13.689999999999998,13.0,12.99,7.430195670000001,7.252492712142858,7.183069912357143,2.0,1.8571428571428572,1.9285714285714286,0.0,41.142857142857146,61.714285714285715,557371000.0,477746571.4285714,358309928.5714286,3.8691925773333318,3.786395633,4.0530875335714285,246.2170325999999,244.81232861428572,261.8747539214286,5.02064302033333,5.698381696428571,6.357918706357142,3673.6325789999996,4220.556473428572,4486.186362357143
19-01-2020,656,15.56,6.85701477,1,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,284.1500134,2.200855221,0.284563299,0.583304067,0.0,445.3452051,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0,0,686.0,602.5714285714286,539.1428571428571,13.093333333333332,12.954285714285716,12.911428571428571,7.161529715666668,7.137350160285714,7.136258211571429,2.0,1.7142857142857142,1.7857142857142858,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,358309928.5714286,5.025951507666665,4.282149460285714,3.9997711294285714,268.90582683333326,254.53609757142857,269.3208123785714,7.591389480999997,6.800130179571428,6.272389296142857,5234.796575333334,4889.626757571429,4561.794219142857
19-01-2021,50,9.94,7.069113791,0,0,0,0.4819,0.4,38.17403735,-82.94735156,8.199493488,2.49222924,5.05707253,340.4647498,3.023931856,0.307555768,0.58364612,0.472148473,532.006142,0.640952094,4.996327513,7387.795,0.935210257,0.23150582,7.074190456,2.17633222,0.554629887,0.625887791,0.672196321,0.740329098,5.026407544,0,0,0,698.6666666666666,581.0,534.9285714285714,13.646666666666667,13.39857142857143,13.036428571428571,7.095697998333335,7.089351856428572,7.1185850712142855,1.3333333333333333,1.4285714285714286,1.6428571428571428,96.0,82.28571428571429,82.28571428571429,0.0,238873285.7142857,358309928.5714286,3.5380056479999986,3.655836462,3.6850145106428576,291.4367813333332,263.1530251428572,269.91883665714283,5.102207824999996,5.471561365571428,5.6629525430714285,3510.4496256666666,3994.7531977142858,4126.402655
19-01-2022,337,14.19,5.807277151,0,0,0,0.4576,0.4,39.76902466,-88.85915232,7.888408377,2.328196863,5.121318375,227.1959879,2.328250351,0.313868487,0.591351436,0.433900764,493.6050841,0.510139672,4.644150537,6436.793058,0.781048826,0.299974926,5.783781171,2.00692669,0.538055854,0.689925523,0.826533157,0.602880504,7.253569312,0,0,0,435.6666666666667,478.85714285714283,526.3571428571429,12.233333333333333,12.788571428571428,12.734285714285715,6.659048489333334,6.916522386857144,7.099082520357143,0.6666666666666666,1.2857142857142858,1.5,96.0,82.28571428571429,61.714285714285715,0.0,238873285.7142857,358309928.5714286,2.842449773666665,3.632013942857143,3.660370168285714,325.6103864333332,267.6778104142857,273.4616400642857,5.303910956666663,5.444532966142858,5.606516856285714,4023.7623296666666,4181.395191857143,4205.339475
19-01-2023,801,13.57,6.991013767,0,288,0,0.4897,0.6,39.21368567,-95.41528557,9.078693489,2.768184508,5.728589678,341.0348763,2.529558675,0.333884953,0.649227939,0.444285454,528.3909998,0.432620481,4.464454749,6391.718883,-0.505661765,0.238232286,5.418299353,2.345532005,0.514695451,0.465290887,0.745106345,0.611922454,5.73785315,0,0,0,347.6666666666667,464.0,526.0,13.229999999999997,13.137142857142857,12.889285714285714,6.577801904000001,6.867858518428572,7.024101261857143,0.3333333333333333,1.1428571428571428,1.5,0.0,41.142857142857146,61.714285714285715,0.0,238873285.7142857,238873285.7142857,3.392796968333332,3.608035061142857,4.026178623642857,283.9369170333332,277.5254635714286,269.3934953857143,5.362633954999996,5.551724329714285,6.1699745974999995,4608.196019333333,4218.425397714285,4665.110407714286
19-02-2020,684,13.1,0.0,0,0,1861210000,0.0632,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75030,2123,57513,396.0,557.4285714285714,536.2142857142857,12.566666666666663,13.219999999999999,12.918571428571427,6.622468236333336,6.887001232285714,6.960616218071428,0.0,1.0,1.2857142857142858,96.0,82.28571428571429,82.28571428571429,0.0,0.0,238873285.7142857,5.302326860999998,4.426405015142857,4.085147003142857,302.89853799999986,285.65187255714284,282.8906412,8.388865117999996,6.848680542428572,6.267034371142857,6738.768980333333,5131.528095285715,4727.501593285714
19-02-2021,280,14.09,6.584899853,1,0,0,0.4367,0.4,38.11901387,-93.7552144,8.063403946,2.356596018,4.645281194,249.936158,1.998354642,0.135094742,0.541717414,0.470049834,415.7971763,0.495975886,4.763861206,6187.396581,0.478304101,0.265324389,8.066174613,2.125705268,0.570185509,0.51823459,0.724961,0.728956251,5.912545959,0,0,0,607.3333333333334,566.8571428571429,534.7857142857143,13.619999999999997,13.105714285714285,12.902142857142858,4.266096972666668,5.87921410057143,6.444525537214285,0.0,0.5714285714285714,1.2142857142857142,96.0,82.28571428571429,82.28571428571429,620403333.3333334,265887142.85714287,371816857.14285713,3.6166360176666656,3.7887139324285712,3.6054152887857143,189.41028806666654,254.71513685714285,258.61204365,5.655700621999998,5.781888404142857,5.714207539928571,4276.170647,4392.522259714286,4305.290412071428
